,text,num_words,tag
28922,"Alaudin is Gangadhar's manager's daughter, and she falls for Alaudin.",10,comp_sent
3271,"Frank and Eleanor collaborated on many screen projects, including screenwriting the Academy Award-nominated 1962 David and Lisa.",17,comp_sent
20367,Bror Erik Alvar Bladström was a Swedish sprint canoeist who competed in the late 1930s.,15,
17730,"Parapercis alboguttata, the bluenose grubfish, known also as the bluenose sandperch and whitespot sandsmelt, is a species of marine bony fish in the family Pinguipedidae, native to the western Indo-Pacific Ocean.",31,comp_sent
3099,The river Fier forms the commune's south-western border.,8,
4286,"The two districts differed in their primary fishing products, i.",10,comp_sent
38912,Posterior wings with only two rows of small faint dark crescents placed along the external edges.,16,
33631,"The School anthem is God bless the Antonians, which was adopted in 1851 when the school was established.",18,comp_sent
21337,"Stauchitz is a municipality in the district of Meißen, in Saxony, Germany.",12,comp_sent
44229,"Undaunted by Mitsubishi's subsequent implicit resolve not to recall either himself or 2002 teammate François Delecour as the source of one of the few remaining factory opportunities sought to regroup for the 2004 season, McRae entered the 2004 Production World Rally Championship instead.",43,comp_sent
1401,"This was the last film in the series to feature Dennis Moore as Sheriff Smoky Moore; he co-starred in six of the Lone Rider films, beginning with 1942's The Lone Rider and the Bandit.",34,comp_sent
42549,"Their influences are mainly English-singing rock and pop music, going from vintage to actual sounding bands.",16,comp_sent
2293,"Clemencín is also the author of an interesting Elogio de la reina Isabel la Católica, published as the sixth volume of the Memorias of the Spanish Academy of History, to which body he was elected on September 12, 1800.",39,comp_sent
29002,"His co-stars throughout the series were James Drury, Roberta Shore, Lee J.",12,comp_sent
894,It is the last album to feature drummer Rob Callard and bassist Carl Parnell.,14,
16503,Puthur has a good number of cashew factories which processes cashew nut and exporting to foreign countries.,17,
13636,"In November 1913 Sheehy Skeffington attempted to present leaflets to the Conservative Party leader, Bonar Law, and the Ulster Unionist leader, Sir Edward Carson.",24,comp_sent
14415,"Mature males have a black face and front of its body, and a red abdomen with black markings;.",18,comp_sent
10928,"They were built in 1928–1929 on land owned by Levi Leland Coryell, and designed in the Art Deco style by architect John A.",23,comp_sent
21725,"The second, Dantalian Days, began serialization in Comp Ace on March 26, 2010 and ran for two volumes until October 26, 2011.",22,comp_sent
2039,"In the mid-nineteenth century, Henry Lippitt's company purchased the mill from the Ballous, and it became known as Lippitt Mills.",20,comp_sent
48021,Bulbothrix is a genus of lichen-forming fungi in the family Parmeliaceae.,11,
39272,Casterets is a commune in the Hautes-Pyrénées department in south-western France.,11,
4091,"Racing 112 was set to be released at ¥18,000, but was lowered to ¥12,000 to ensure competitiveness.",17,comp_sent
36622,"A variation of the dish is molochnaya stroganina, which is prepared using stroganina and frozen fresh milk.",17,comp_sent
32493,"One claim to fame is that Eagum, in the 17th century also spelled Agum, is the place of origin of the Fonda family in the United States.",27,comp_sent
23156,"According to Ihde, science and technology are in a symbiotic relationship, where scientific research relies fully on the development of scientific instruments, the technological development.",25,comp_sent
48672,The Tar was an important source of power to drive grain processing mills up to the 19th century.,18,
44656,"The pistol can be upgraded to an automatic machine gun, a pump shotgun, and finally an automatic shotgun.",18,comp_sent
20882,"After an initial defeat, a greatly changed Sorrow reappeared with a new version of the Injustice Society in JSA #9 - 10.",22,comp_sent
33810,The fairy appears and allows Ken to travel back in time to save the couple's relationship.,16,
23940,She was imprisoned the second time for 2 years.,9,
39195,"The Tokyo Metro 07 series train type operated by Tokyo Metro in Tokyo, Japan.",14,comp_sent
29316,"The gyil is usually played in pairs, accompanied by a calabash gourd drum called a kuor.",16,comp_sent
49973,The county is subdivided into two districts: the Central District and Silakhor District.,13,
24485,The Education and Training and ensure that public funds are only provided to institutions which comply with the requirements.,19,
41597,"Mitrella fineti is a species of sea snail, a marine gastropod mollusk in the family Columbellidae.",16,comp_sent
41699,Arrow played a total of 23 games for South Sydney in the 2021 NRL season including the club's 2021 NRL Grand Final defeat against Penrith.,25,
11556,In 2011 CD single of Salme Dahlstrom - C'Mon Y'All inc.,11,
1713,"The classic G-Funk sound jumps out of every track here, that laid-back groove insinuating itself into one's bones.",18,comp_sent
30234,Hyalobathra phoenicozona is a moth in the family Crambidae.,9,
11858,"After a rough start, with a power struggle due to the institutions’ different administrations, the military government ruling at that time imposed a model structure for the university to its units and departments.",33,comp_sent
33704,"The memory of Musō Gonnosuke is honored at a Shinto shrine raised by Shimizu Takaji, one of the most prominent Shintō Musō-ryū jōdōka until his death in 1978.",28,comp_sent
39608,"He taught at Goldsmiths, University of London from 1972, specialising in art education, and was promoted to Senior Lecturer.",19,comp_sent
13386,Swimmers from Liechtenstein have so far achieved qualifying standards in the following events : Liechtenstein has been given a wild card.,21,
38615,Peace returns to Kasukabe city after that it is revealed that Suzuki is Jackie' s father.,16,
8860,"Compass Group PLC made further acquisitions in 2009, including Kimco in the US In June 2019, Compass Group PLC announces that it has signed an agreement with Fazer Group, an international family-owned FMCG and direct to consumer group, to acquire Fazer Food Services.",43,comp_sent
6635,The initial decision is a set of two open doors.,10,
13240,"Chemically, it can be considered a methoxy derivative of coumarin or a methyl derivative of umbelliferone.",16,comp_sent
31845,His family fled the country after his mother was charged with sheltering left-wing activists opposing the Iranian regime.,18,
17621,After the end of his education he went on study trips to Rome and Paris where he dealt with new techniques.,21,
49933,These are the results for the 2005 edition of the Vuelta a España cycling race.,15,
12770,"Kumar Sanu, Shaan, Udit Narayan, Sadhana Sargam, Shreya Ghoshal, Sneha Panth has given their voices for the album.",18,comp_sent
317,"At first, the Dutch name Scharsterland was chosen, but as of 1 March 1985, the West Frisian name Skarsterlân was adopted and the Dutch name became obsolete.",27,comp_sent
20010,"As of the 2010 census, the population was 8,041, Located in the southwestern corner of the county, it borders the following townships and city: Three cities are located in Sugarcreek Township: Bellbrook in the west, a small part of Centerville in the west-northwest, and small part of Kettering in the northwest.",51,comp_sent
6555,The seat of the municipality is the town Keratsini.,9,
8741,The station consists of two opposed elevated side platforms with the station building underneath.,14,
1394,"Having joined Wolves, he scored nine goals in 24 League and FA Cup matches and he then moved to Everton.",20,comp_sent
35546,The simple diatomic carbon monophosphide was detected in the circumstellar envelope of the star IRC +10216 in 1990.,18,
48063,"Though White normally served as an outfielder, Charlie Pabor, Cleveland's manager, also had him catch three games.",17,comp_sent
18678,"They released their first split EP with Handguns, in 2011 with Bryce on Drums.",14,comp_sent
40046,"He then competed in the male model contests and have won many awards, such as Mr.",16,comp_sent
38831,"According to local experts, Bibilov's defeat after an easy victory in 2017 can be explained by the number of scandals and abuse of power accusations that took place in recent years.",31,comp_sent
44120,The film received favorable reviews.,5,
10991,Asgat is a sum of Zavkhan Province in western Mongolia.,10,
46232,The film portrays socio-economic conflicts in rural Odisha.,8,
17866,"Symptoms include amnesia, hallucinations, and delusions – this description of moly fits the snowdrop, a flower of the region that contains galantamine, which is an anticholinesterase and can therefore counteract anticholinergics.",31,comp_sent
8397,He felt Don't Wanna Be Like That would have been a better choice as a single.,16,
14799,"Carrie Lucas In Danceland is the third album by Carrie Lucas, released in 1979 on the SOLAR Records label.",19,comp_sent
15395,This Armenia-related article is a stub.,6,
21000,"In the local area, there is also a bar/pub with an adjoining restaurant and hotel but this is not located within the village centre.",24,comp_sent
31438,"In 1995, the International Olympic Committee conferred upon him of the Olympic Order of Merit in recognition of outstanding source rendered by him for the development of Sports & Education.",30,comp_sent
1880,Saulx-Marchais is a commune in the Yvelines department in the Île-de-France in north-central France.,14,
33689,After the report Lewell-Buck said in Parliament Food poverty is a clear consequence of the Government's ideological assault on the social safety net and the people who rely on it.,30,
24615,He was a delegate to the 1952 Democratic National Convention for the 17th District.,14,
2720,"Goldberg states that the British government also should have been notified immediately about Carty's trial, and that she would have been given more competent representation.",25,comp_sent
43548,"It has been awarded to: Giles's great, great grandfather was Edward Walter Maunder whose solar research, and in particular the period of rare sunspot activity, the Maunder Minimum, has been linked to historical variations in climate.",36,comp_sent
3891,Nominees and winners are selected via runoff voting by all the members of the Accademia.,15,
19965,"They were knocked out in the 2nd round of the MAC Tournament by Toledo The team captains were Carlos Medlock, Craig Cashen.",22,comp_sent
36476,Naoto Sawai is a Japanese professional footballer who plays as a midfielder for Criacao Shinjuku Sawai joined J2 League club Tokyo Verdy in 2014.,24,
1707,"It has been described as the only monument in the history of warfare to have been erected by a victorious army for its adversaries, as the British were reportedly impressed with the valour of the Gorkhas.",36,comp_sent
31170,He is president of a Japanese based video game localization agency called Dragonbaby.,13,
37442,"While the Japanese have traditionally accepted this sovereign's historical existence, no extant contemporary records have been discovered that confirm a view that this historical figure actually reigned.",27,comp_sent
25794,The Napier Naiad is a British turboprop gas-turbine engine designed and built by D.,14,
2433,"Saxby, the band performed for parades and commencements, along with Christmas entertainment.",12,comp_sent
9423,Players may hold more than one non-FIFA nationality.,8,
13057,Zator played for five seasons with the University of Calgary from 2012 to 2016.,14,
3115,"It became an unexpected success, selling more than 80,000 copies.",10,comp_sent
47030,"On his first appearance of the new season Selkirk won the Lockinge Stakes at Newbury on May 15 by 2+1⁄2 lengths over Lahib by 2+1⁄2 over Steinbeck, the latter two races at Goodwood.",33,comp_sent
38715,Sixteen rounds of voting in parliament since July were unable to produce a new Prime minister as no political party could muster a majority.,24,
41852,"Two days later she was on her way to London, She loved Britain and the British people and used her fluency in the English language and its idioms to deliver witty attacks against the junta, knowing that the British public appreciates humour rather than exaggeration.",45,comp_sent
22276,"In 1952 he competed individually in the foil category, finishing seventh.",11,comp_sent
12357,It is administered by the prefecture-level city of Liaocheng.,9,
38373,Regions stabilized in the 1950s are now used for fruit and vine crops.,13,
20449,"He studied law with Asa Hascall, a Malone attorney and politician who served as town supervisor, justice of the peace, district attorney, and member of the New York State Assembly.",30,comp_sent
36135,Its natural habitats are subtropical or tropical moist lowland forests and subtropical or tropical moist montane forests.,17,
14550,"The Incas had a policy of forcibly moving people from one region of the empire to another, thereby diversifying the population and dispersing possible opposition to their rule.",28,comp_sent
13970,"The Nemegt Formation of Mongolia, is estimated to date back to the Maastrichtian stage, between 70 and 66 million years ago Conchoraptor shared its habitat with other oviraptorosaurs including Avimimus and Nomingia, other theropods include troodontids such as Tochisaurus and Zanabazar, the tyrannosaurids Alioramus and Tarbosaurus.",46,comp_sent
39984,John Hewson was a textile artist.,6,
49666,"He resigned from the MGIMO on June 19, 2019 after being requested by the University administration.",16,comp_sent
30280,"In 1912 he and his horse Lord Iron were part of the Swedish equestrian team, which won the gold medal in the team jumping.",24,comp_sent
10216,THX premiered their first consumer electronic product called the Onyx in 2021.,12,
27571,"He scored 45 points against Clemson in 1941, still the fourth-highest total in UNC history.",15,comp_sent
17239,"After the 2–1 defeat to Hereford United on 3 January 2011, Morgan posted the following message on Twitter: Like to thank the fans who booed me off the pitch.",29,comp_sent
5382,The shell contains four whorls besides the apex.,8,
22113,"It is recorded in the National Heritage List for England as a Grade II listed building, The cruciform church was started in the 12th century and revised in the 13th and 16th centuries, Only the chancel remains in usable condition and was used as a mortuary chapel; it contains benefaction boards, a bier, a font, a bell and there are memorials on the walls.",64,comp_sent
48210,"Pullman was entirely company-owned and provided housing, markets, a library, churches and entertainment for employees who were required to live there.",21,comp_sent
29263,John Verhoek is a Dutch professional footballer who plays as a striker for Hansa Rostock.,15,
29107,"A second portal by Nicholaus with additions by Benedetto Antelami was present on the south side, but it was demolished during the 18th-century restorations.",24,comp_sent
35973,"As a consequence of that decision, local residents and the commune of Wangen brought the case before the Administrative Court of the Canton of Solothurn, but failed with their claims.",30,comp_sent
11155,"Now, to redeem past evils, his son has decided to return it to Korea.",14,comp_sent
30958,"There were originally ten bowl barrows and a single bell barrow, but some of these have now been ploughed out.",20,comp_sent
13320,Galbraith signed a contract with League One club Gillingham until the end of the season in December 2014.,18,
21302,"At a party, Ogai Mori, Otojiro, and Yakumo Koizumi decide to hold a beauty contest for the chance to dance with Mei.",22,comp_sent
10176,"Hoffa planned to regain the leadership of the union, but was met with opposition from several members of the Mafia.",20,comp_sent
48883,"In 1972, Silvia Monfort set up the Carré Thorigny in a scrap metal warehouse in Paris's Marais, where she hosted contemporary and classic plays as well as dance and music.",30,comp_sent
39719,"This required the closure of the south-eastern section of Victoria Street that ran through Victoria Square, something that was confirmed in Christchurch City Council's 1965 planning document Traffic in a New Zealand City from 1965.",35,comp_sent
45300,"The population density was 1,648.",5,comp_sent
7421,Arhopala alexandrae is a butterfly in the family Lycaenidae.,9,
22922,Steve Armstrong - assistant engineer.,5,
21770,"A Storm Over Zakopane is a 1931 German drama film directed by Domenico Gambino and Adolf Trotz and starring Gambino, Alfons Fryland, and Lilian Ellis.",25,comp_sent
27080,"It was produced by Platero y Tú, recorded on March 1993 This 1990s hard rock album-related article is a stub.",20,comp_sent
35366,"The thorny devil is covered in hard, rather sharp spines that dissuade attacks by predators by making it difficult to swallow.",21,comp_sent
6295,"For details, see Station layout section above.",7,comp_sent
42111,A print of The Hoosier Schoolmaster with one reel missing is held at the UCLA Film and Television Archive and Library of Congress.,23,
7370,The former Evangelical Mission Chapel at the corner of First and Bergen streets was purchased in 1891 and Father Nicephor Chanath became the parish's first resident pastor.,27,
17590,"It is the location of Carapibus, a popular beach.",9,comp_sent
33912,"Hsu tested positive for EPO at the National Games in Changhua, Taipei, on 23 October 2011 and was subsequently banned from sports for two years.",25,comp_sent
15004,"In Parliament, he was a close associate of Henry Grattan, and a supporter of Grattan's free trade programme; he became legendary for his oratory in support of the Irish Patriot Party.",31,comp_sent
40684,"The governor, Philippe de Carteret II treated Prynne well, which he repaid by defending Carteret's character in 1645.",18,comp_sent
25262,"The result of this particular perception of the world, combined with photography, produces a peculiar and open way of seeing the world.",22,comp_sent
26343,"Other Connecticut universities which feature Division I sports teams are Quinnipiac University, Fairfield University, Central Connecticut State University, Sacred Heart University, and the University of Hartford.",26,comp_sent
19825,"He also played for the Denver Nuggets and San Diego Clippers, before a torn achilles tendon forced his retirement in 1982.",21,comp_sent
4740,Harvey also led the nation in three-point shots made as well.,11,
25735,"He got his early education at village Sherpur & Inter College Mohammadabad in Ghazipur, Uttar Pradesh and completed his graduation from University of Lucknow.",24,comp_sent
12423,"As this dog was originally found in England, and was a street dog, this is consistent with staying warm.",19,comp_sent
15724,"Jennersdorf is a town in Burgenland, Austria, and capital of the district of Jennersdorf.",14,comp_sent
16457,Fossils of other fish found in the same area have torn fins possibly attributable to this species.,17,
21349,Credits are adapted from the album's liner notes.,8,
16245,Kirkus Reviews said the novel had Complex characters and creepy concepts will leave readers chomping for the next volume.,19,
41105,"The river also forms the New River Lagoon, the largest body of fresh water in Belize, just east of the Maya temples of Lamanai.",24,comp_sent
16765,"Prism disbanded temporarily in 1982 but reformed again in 1987 with new singer Darcy Deutsch, former lead singer Ron Tabak having died as the result of a brain injury on Christmas Day, 1984.",33,comp_sent
2109,"The virulently antisemitic Louis Darquier de Pellepoix, The list of 200 Jewish notables was sent to Lambert.",17,comp_sent
46019,"Especially the tracks Jejamma, Chandamama and Bhu Bhu and in Tamil Bhoomi Kodhikum , Gummiruttil Kudamkizhithu kundril ezhum , Enna Viratham Ettrai Neeyamma were huge hits.",26,comp_sent
43839,"Though his down-payment for lodgings is adequate, even generous, he stays for many months and browbeats Jim Hawkins' father out of asking for more money even when his deposit has been spent.",32,comp_sent
28022,"In answering the first certified question, the Supreme Court held that section 137 of the 1980 Act must be read so as to comply with the ECHR.",27,comp_sent
26962,It was a stop for Northlander trains that are owned by Ontario Northland.,13,
17058,State Reasons is a 1978 French-Italian political drama film written and directed by André Cayatte.,15,
4177,"Large numbers of fossil teeth have been found in Europe, North Africa, and North America.",15,comp_sent
13016,"He praised Nobutada's military service and gave him a sword and Suwa-gun, Shinano Province, for his service.",17,comp_sent
21485,The Bulgarian high command however refused to give permission for the attack.,12,
20704,It is rare to uncommon in Venezuela and Guyana where threatened by trapping for the wild bird trade.,18,
42678,Phalaenopsis × veitchiana is a species of orchid endemic to the Philippines.,12,
34025,Let the River Flow with Darrell Evans is a live Christian worship music album by Darrell Evans released by Hosanna! Music in 1997.,23,
30603,"Blake was married to the American-born artist Jann Haworth from 1963 to 1979, and they had two daughters together, Liberty and Daisy.",22,comp_sent
22998,"Wilkinson Sword is a formerly British brand for razors and other personal care products sold in Europe, owned by the US company Edgewell Personal Care.",25,comp_sent
8277,"From the 17th century on, the territory had slowly been taken back from the sea, until 1846, when the last parcel of land was dammed up.",26,comp_sent
37933,Purdum is a son of Jerry S.,7,
21088,"Abraham Baughman was the township's first settler, moving there in 1835.",11,comp_sent
28303,"On 16 August 2012, Nivaldo played on trial for FC Ufa reserve team.",13,comp_sent
44124,The case was remanded to the trial court for resentencing consistent with the Court's views.,15,
19923,"In 2014, she won the ISPS Handa New Zealand Women's Open in February, co-sanctioned by the Ladies European Tour and the ALPG Tour.",23,comp_sent
38582,HMS Victorious is the second Vanguard-class submarine of the Royal Navy.,11,
38448,He began his journalistic career as a public analyst and writer on a variety of different themes and subjects; and he later got his first job with the New Nigerian Newspapers as Special Correspondent and member of the editorial board of the New Nigerian group of newspapers in 1984.,49,
17042,Tremblay published an account of this expedition in 1921.,9,
4764,"At last, it is revealed that Raja has survived Kaasulamma's ruse with the help of his wise uncle Hanumanthu.",19,comp_sent
31667,"Some suggest that the settlement was the seat of an ancient order that pre-dated the Templars, that was referred to as the Ordem dos Cavaleiros das Esporas Douradas.",28,comp_sent
46446,The Sega CD version of the game was released featuring a video intro of the Mortal Monday commercial.,18,
23371,The arrondissement of Marseille is an arrondissement of France in the Bouches-du-Rhône department in the Provence-Alpes-Côte d'Azur region.,18,
3064,"Accessory minerals include zircon, tourmaline, apatite, and others.",8,comp_sent
19168,"The exact number is unknown, but it is recognised that as of 6 October 37 people killed in the revolution were registered in the morgue.",25,comp_sent
7928,"While these two seem to share little in common and do not interact with each other in front of their peers, their shared interest in death and murder has turned them into an unusual duo.",35,comp_sent
28441,"So the congregation sent out there twelve thousand of their most valiant men, and commanded them, saying, Go and strike the inhabitants of Jabesh Gilead with the edge of the sword, including the women and children.",36,comp_sent
29644,"The poem contains 1216 lines of verse, arranged in 304 quatrains.",11,comp_sent
13653,"The overhead, action-adventure format is similar to Zombies Ate My Neighbors.",11,comp_sent
1755,"Oderaue is a municipality in the Oderbruch, district Märkisch-Oderland, in Brandenburg, Germany.",12,comp_sent
43056,His mother died just over a year after giving birth to him.,12,
39073,"The facility is specially designed to enable patients to break away from the confines of the wards and indoor gymnasium to receive outdoor rehabilitation treatment in a more spacious and open garden, which will also help them to re-integrate into the community.",42,comp_sent
15264,"Erak remained with the band until their 2010 hiatus, and joined again in 2013 when the band announced its reunion.",20,comp_sent
42049,"The airport has recently been given an alternative name, South Lapland Airport.",12,comp_sent
9161,Louis-Julien Petit is a French writer and director.,8,
1967,"In Thailand, the title of Serene Highness is the westernized style of the Thai title of Mom Chao , denoting the grandchild of a king through one of his princely sons.",31,comp_sent
41377,Agnes Mathilde Wesendonck was a German poet and author.,9,
34304,"The film had its world premiere on January 19, 2013, during the 2013 Sundance Film Festival as Toy's House.",19,comp_sent
24939,"Visitors to the dam can also waterski, sail and swim.",10,comp_sent
7197,This assignment would last less than two years.,8,
26963,"Additional vegetables that may be used in its preparation include potatoes, celery and onion.",14,comp_sent
30364,"Initially set in France in the 1930s, and written in the third person, it tells of an encounter between a middle-aged book publisher, Gerald Warbeck, and an elderly lady whom he first assumes is called Mme Oupére, but discovers is English, and called Hooper.",44,comp_sent
32004,"The 24-year-old pilot, who had 32 hours of flying time total, including 11 hours on type, was not injured.",19,comp_sent
4016,The series' war segments were later reused in The Legend of the Condor Heroes for the flashback scene depicting Yang Zaixing's death.,22,
25762,From May 1844 the MB&BR reached Victoria station over the rails of the Liverpool & Manchester Railway.,17,
19515,"In 1952, she went to Capitol Records, backed by an orchestra led by her husband.",15,comp_sent
41041,"The series was an instant success, and many artists and writers have collaborated on the books, magazines, and multimedia that have followed since.",23,comp_sent
26822,"The tracks are marked with stone markers, and a permanent orienteering course is also marked numbered posts.",17,comp_sent
27877,The Entylomatales are an order of smut fungi in the class Exobasidiomycetes.,12,
8461,"Their long relation with Lamborghini was celebrated with the Flying Star II, a fully functional prototype with a design that was unconventional for the time.",25,comp_sent
11070,"The dedication ceremony for the monument, held on May 27, 1869, involved a parade, speeches, and food.",17,comp_sent
33673,"Yeshivas Itri was founded in 1968 by Rabbi Mordechai Elefant, an American-born educator who was a close student of Rabbi Aharon Kotler, Rabbi Aryeh Leib Malin and Rabbi Yitzchok Zev Soloveitchik.",31,comp_sent
48555,Most citizens accepted the subservience of women to men as natural and proper.,13,
11841,"Apart from the song order, the difference is the exclusive track La Quiero on the European release and versions of songs Escucha Me and Campaña.",25,comp_sent
21767,"In 2018 Ting successfully passed legislation Ting also reintroduced his bill to expand the list of individuals who could petition for a Gun Violence Restraining Order, however it was again vetoed by Governor Brown.",34,comp_sent
47347,The narthex has stone columns with arches and cupolas.,9,
6008,"After the death of Sancho IV, the tutorship of Ferdinand IV of Castile who was a young child at the time, passed to the hands of the infante Henry who was the only living child of the Ferdinand III of Castile the Saint.",43,comp_sent
14157,"He moved to Poland, where he married the daughter of a leading member of the Polish Brethren, the anti-trinitarian minority, or ecclesia minor.",23,comp_sent
47719,"Bellamy was editor of The Outlook from 1927 to 1932, and was executive editor of The New Yorker in 1933.",20,comp_sent
22429,"Voters chose six representatives, or electors to the Electoral College, who voted for president and vice president.",17,comp_sent
29997,"The village has an approximate population of 2,100.",8,comp_sent
10878,"The studio was built of steel and concrete, in part because it was intended to safely house Pumpelly's papers; these were lost when the main house burned.",27,comp_sent
5194,"In subsequent years, courses were added in history, geography, science , philosophy, and psychology, and a graduate school was opened.",20,comp_sent
14150,"A Gurkha battalion stormed up the hill engaging in fierce hand-to-hand fighting all day and night on the 9th of March, and they were joined the next day by two companies of a British battalion.",35,comp_sent
40433,"One day, Bikram goes to his uncle's office and is spotted by Sanjay, the senior police detective, for his keen observation skills.",22,comp_sent
7774,"In the 1980s, the invention of special steam carts and stainless steel molds for making kueh tutu helped to popularize this street snack in Singapore, and saw many kueh tutu outlets selling it in many major supermarkets.",37,comp_sent
22894,"The Upper Herto Member is a sandy fluvial , it is more likely these tools were frequently made by Herto Man at a different location than that they were indeed rarely produced at all.",34,comp_sent
3614,Willem Wauters is a Belgian former professional road cyclist.,9,
45549,Armada was a major figure in the 1981 Spanish coup d'état attempt.,12,
46455,The base of the emblem contains a representation of a book and the Pamir Mountains.,15,
48144,Prasiolaceae is a family of green algae in the order Prasiolales.,11,
11989,The district is named after the ANC activist Gert Sibande.,10,
13116,"At a ceremony in Bern, Switzerland, the first four medals were presented to scientific consortia leaders of the Hipparcos mission: Catherine Turon and Jean Kovalevsky from France, Lennart Lindegren from Sweden, and Erik Høg from Denmark.",36,comp_sent
10338,It covers the events leading up to the start of the game.,12,
35329,"In the parliamentary election held on 25 May 2003, the party won 8.",13,comp_sent
28331,"At this time, Eisele was promoted to the Senior Pilot position.",11,comp_sent
37734,In many universities throughout the world convocation is the university graduation ceremony to award degrees to students and honorary graduates.,20,leftward_sent
6934,The tower consists of ten internal floors and a viewing platform at the top.,14,
32353,"It was released as the second single from 24kGoldn's debut studio album, El Dorado , on December 4, 2020.",19,comp_sent
28906,The listing included one contributing building and one contributing site on 4.,12,
21173,"In 1944, Tayeb Abdel Rahim Mahmoud Abdel Halim was born in Anabta town, east of Tulkarm city, to a Palestinian family.",21,comp_sent
17915,"Strike Ten is the eighth album by German heavy metal band Bonfire, but the tenth album release, hence the name.",20,comp_sent
31720,"S Marine Corps historian John Rentz, as a result of the heavy antiaircraft fire, the Japanese abandoned large scale air attacks on Rendova, The Allied forces fought off continuous Japanese air-raids in the months following the landings.",37,comp_sent
39826,"Including the below-mentioned inclusion of Pikachu as the only available Pokémon to start with, Pikachu is given both a voice and a personality unique from other Pokémon.",27,comp_sent
14948,"In 1985, the building was designated as a heritage building by the York City Council.",15,comp_sent
30512,"On 24 March 2020, Prime Minister Silveria Jacobs announced that the number of coronavirus COVID-19 cases had risen to 6, of which 2 were hospitalized.",25,comp_sent
29755,The riding lost a small fraction of territory to Charlesbourg—Haute-Saint-Charles and gained a small fraction from Louis-Hébert during the 2012 electoral redistribution.,22,
38609,The journalist Félix Dubois revisited the town in 1910 and was horrified by what he considered to be a French design with three minarets resembling bell towers The Republic of Mali initially submitted a nomination to UNESCO for World Heritage status for Djenné in 1979 but the advisory committee observed that the anarchic urbanization has modified the environment of the most significant complexes and recommended that any decision be deferred until information on the urban development of the town and the protection of historic sites had been provided by the Malian government.,92,
44349,"In 'Option B', she ignores the drug dealer when he tried to talk to her, and instead begins working at a cafe, and rents a room there.",27,comp_sent
40294,"Males had a median income of $51,863 versus $46,703 for females.",11,comp_sent
43049,"He became a laureate of the USSR State Prize in 1989, for the film The Cold Summer of 1953, Brozhovsky was married to actress Nina Popova, best known for her role as Zhenya in the Soviet TV series Day by Day.",41,comp_sent
4821,"Speyeria, commonly known as greater fritillaries, is a genus of butterflies in the family Nymphalidae commonly found in North America, Europe, and Asia.",23,comp_sent
47388,The Group 4 GT category was replaced by a new Group B GT class for 1983.,16,
5362,"While it more often catches small jumping spiders than larger ones, it is about equally effective with all sizes of web spiders up to twice P.",26,comp_sent
33040,Richard helped lead Fort Wayne to national recognition for high performance city services.,13,
34293,Rhamdella is a genus of three-barbeled catfishes native to South America.,11,
25201,"Strike Me Pink peaked at #46 on the UK Singles Chart in September 1993, The accompanying promo video for the single was controversial because it depicted Harry watching a man drown in a tank.",34,comp_sent
34275,Karin Rehbein is a German dressage rider.,7,
13490,Don't Tread is the second and last studio album released by the American hard rock supergroup Damn Yankees.,18,
32380,"In 1952, New York society playboy Mickey Jelke inherits a large sum of money.",14,comp_sent
33294,"Valenciennea wardii, Ward's sleeper, Ward's sleeper goby, is a species of goby native to the Indian Ocean and the western Pacific Ocean in bays, reefs and lagoons at depths of from 12 to 35 metres SL.",36,comp_sent
40638,"It was the band's first album to feature no songs sung in English, instead consisting completely of German-language tracks.",19,comp_sent
15774,The music video was directed by Jonas Odell.,8,
17596,The prototype installation was installed in the executive showroom at the headquarters of mobile phone operator NTT DoCoMo.,18,
32719,Canteloup is a commune in the Manche department in Normandy in north-western France.,13,
3367,Leo Lankinen was a Karelian sculptor and painter.,8,
40070,"On June 15, Omega X released their first studio album, Story Written in Music and its title track Play Dumb.",20,comp_sent
21973,"Shorts' Chief Test Pilot, John Lankester Parker was at the controls, with Major Herbert G.",15,comp_sent
15030,It was part of the Ottoman province of Bosnia by the time it was annexed by Austro-Hungarian Empire in 1887.,20,
47310,Sainte-Hélène-du-Lac is a commune in the Savoie department in the Auvergne-Rhône-Alpes region in south-eastern France.,15,
8086,"It is found in Bulgaria, Greece, the southern part of European Russia, Adults have been recorded on wing in May in Israel.",22,comp_sent
15634,The album has sold over three million copies worldwide.,9,
18953,Subfamilies and genera within the family Addisoniidae include: This Addisoniidae-related article is a stub.,14,
15770,"MC Solaar, the self-titled fourth album by French-Senegalese rapper, MC Solaar was a shorter effort than his previous releases.",19,comp_sent
40040,"This type of crane vessel was much less sensitive to sea swell, so that it was possible to operate on the North Sea during the winter months.",27,comp_sent
2439,The game features four unique stories narrated by Orly.,9,
26385,"In the 1980s, Stamps's work and collaboration with other housing rights organizations became nationwide, and eventually she played a significant role in the first and only successful nationwide rent strike against HUD.",32,comp_sent
178,He competed in the men's lightweight double sculls event at the 2016 Summer Olympics.,14,
2076,"Northbank is a historic plantation house located near Walkerton, King and Queen County, Virginia.",14,comp_sent
45401,"Hetells her that if she doesn't win the bet, he is going to eat her chicken, Babra Shareef.",18,comp_sent
19871,The successful repulsion of the attack was a major boost for Byzantine emperor Leo III the Isaurian's recently initiated campaign to abolish the veneration of icons in the Empire; Leo claimed it as evidence of divine favour for his policy.,40,
18365,It is dedicated to building understanding of and support for the ideals and vital work of the United Nations among American people.,22,
